venue_name,title,description,weekday,start_time,end_time,price,currency,restrictions,category,confidence,source_snippet,source_url
Ilios Crafted Greek,Special,,,,,14.95,USD,,drinks;happy_hour,medium,.nav-v7 .navbar-logo .container { height: 80px; } .nav-v7 .navbar-logo .header-logo img { max-height: 80px; } .navbar.nav-v6 .navbar-logo .container { height: 100px; padding-top: 10px; padding-bottom: 10px; } .navbar.nav-v6.nav-scroll .navb,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-food-menu
Ilios Crafted Greek,Special,,,,,,,,,low,"(980)-237-1949 1514 South Church Street , Charlotte MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page",https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-food-menu
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-food-menu
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-food-menu
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-food-menu
Ilios Crafted Greek,Special,,,,,,,,,low,SPECIALS,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-food-menu
Ilios Crafted Greek,Special,,,,,,,,,low,Toggle navigationInstagram pageYelp page MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-food-menu
Ilios Crafted Greek,Special,,,,,,,,,low,Toggle navigationInstagram pageYelp page MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-food-menu
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-food-menu
Ilios Crafted Greek,Special,,,,,,,,,low,SPECIALS,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-food-menu
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,.nav-v7 .navbar-logo .container { height: 80px; } .nav-v7 .navbar-logo .header-logo img { max-height: 80px; } .navbar.nav-v6 .navbar-logo .container { height: 100px; padding-top: 10px; padding-bottom: 10px; } .navbar.nav-v6.nav-scroll .navb,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,"(980)-237-1949 1514 South Church Street , Charlotte MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page",https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,SPECIALS,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,Toggle navigationInstagram pageYelp page MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,Toggle navigationInstagram pageYelp page MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,SPECIALS,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,SpecialsMonday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,SpecialsMonday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,SpecialsMonday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,SpecialsMonday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,Specials,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,Monday,11:00,21:00,,,,,medium,Monday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,Monday,11:00,21:00,,,,,medium,Monday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,Monday,,,,,,,medium,Monday September 8th,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,,,,,,,medium,MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,.nav-v7 .navbar-logo .container { height: 80px; } .nav-v7 .navbar-logo .header-logo img { max-height: 80px; } .navbar.nav-v6 .navbar-logo .container { height: 100px; padding-top: 10px; padding-bottom: 10px; } .navbar.nav-v6.nav-scroll .navb,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-promotions
Ilios Crafted Greek,Special,,,,,,,,,low,"(980)-237-1949 1514 South Church Street , Charlotte MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page",https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-promotions
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-promotions
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-promotions
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-promotions
Ilios Crafted Greek,Special,,,,,,,,,low,SPECIALS,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-promotions
Ilios Crafted Greek,Special,,,,,,,,,low,Toggle navigationInstagram pageYelp page MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-promotions
Ilios Crafted Greek,Special,,,,,,,,,low,Toggle navigationInstagram pageYelp page MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-promotions
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-promotions
Ilios Crafted Greek,Special,,,,,,,,,low,SPECIALS,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-promotions
Ilios Crafted Greek,Special,,,,,,,,,low,.nav-v7 .navbar-logo .container { height: 80px; } .nav-v7 .navbar-logo .header-logo img { max-height: 80px; } .navbar.nav-v6 .navbar-logo .container { height: 100px; padding-top: 10px; padding-bottom: 10px; } .navbar.nav-v6.nav-scroll .navb,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-events
Ilios Crafted Greek,Special,,,,,,,,,low,"(980)-237-1949 1514 South Church Street , Charlotte MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page",https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-events
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-events
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-events
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-events
Ilios Crafted Greek,Special,,,,,,,,,low,SPECIALS,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-events
Ilios Crafted Greek,Special,,,,,,,,,low,Toggle navigationInstagram pageYelp page MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-events
Ilios Crafted Greek,Special,,,,,,,,,low,Toggle navigationInstagram pageYelp page MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-events
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-events
Ilios Crafted Greek,Special,,,,,,,,,low,SPECIALS,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-events
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,.nav-v7 .navbar-logo .container { height: 80px; } .nav-v7 .navbar-logo .header-logo img { max-height: 80px; } .navbar.nav-v6 .navbar-logo .container { height: 100px; padding-top: 10px; padding-bottom: 10px; } .navbar.nav-v6.nav-scroll .navb,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,"(980)-237-1949 1514 South Church Street , Charlotte MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page",https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS SOUTHEND FORT MILL STONECREST JOBS PRESS PRIVACY POLICY Instagram pageYelp page,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,SPECIALS,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,Toggle navigationInstagram pageYelp page MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,Toggle navigationInstagram pageYelp page MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,MENU ORDER SPECIALS PROMOTIONS EVENTS CATERING GIFT CARDS JOBS PRESS PRIVACY POLICY SOUTHEND FORT MILL STONECREST,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,SPECIALS,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,SpecialsMonday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,SpecialsMonday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,SpecialsMonday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,SpecialsMonday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,,,,,,,,low,Specials,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,Monday,11:00,21:00,,,,,medium,Monday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,Monday,11:00,21:00,,,,,medium,Monday September 8th MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,Monday,,,,,,,medium,Monday September 8th,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,11:00,21:00,,,,,medium,MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last 11:00 AM - 09:00 PM,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
Ilios Crafted Greek,Special,,MONDAY,,,,,,,medium,MOUSSAKA MONDAYS - StoneCrest Location ONLY - While supplies last,https://ilioscraftedgreek.com/charlotte-ilios-crafted-greek-happy-hours-specials
