venue_name,street_hint,title,description,weekday,start_time,end_time,price,currency,restrictions,category,confidence,source_snippet,source_url,scrape_allowed
Waffle House,501 Westinghouse Boulevard,Special,,Monday,01:00,05:00,,,,,low,.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;-webkit-flex-direction:row;-ms-flex-direction:row;flex-direc,https://locations.wafflehouse.com/charlotte-nc-499/,true
Waffle House,501 Westinghouse Boulevard,Special,,Monday,01:00,05:00,,,,,low,.css-1s3j95h{width:100vw;min-width:none;height:91vh;overflow:scroll;background:#f7f7f7;padding-left:12.5px;padding-right:12.5px;padding-bottom:20px;}@media screen and (min-width: 425px){.css-1s3j95h{width:100vw;min-width:none;}}@media scree,https://locations.wafflehouse.com/charlotte-nc-499/,true
Waffle House,3309 Queen City Drive,Special,,Monday,00:00,05:00,,,,,low,":host,:root,[data-theme]{--chakra-ring-inset:var(--chakra-empty,/*!*/ /*!*/);--chakra-ring-offset-width:0px;--chakra-ring-offset-color:#fff;--chakra-ring-color:rgba(66, 153, 225, 0.6);--chakra-ring-offset-shadow:0 0 #0000;--chakra-ring-shad",https://locations.wafflehouse.com/charlotte-nc-449/,true
Waffle House,3309 Queen City Drive,Special,,Monday,01:00,05:00,,,,,low,.css-8atqhb{width:100%;}.css-47dblg{outline:2px solid transparent;outline-offset:2px;padding:0px;}.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms,https://locations.wafflehouse.com/charlotte-nc-449/,true
Waffle House,3309 Queen City Drive,Special,,Monday,01:00,05:00,,,,,low,.css-47dblg{outline:2px solid transparent;outline-offset:2px;padding:0px;}.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align,https://locations.wafflehouse.com/charlotte-nc-449/,true
Waffle House,3309 Queen City Drive,Special,,Monday,01:00,05:00,,,,,low,.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;-webkit-flex-direction:row;-ms-flex-direction:row;flex-direc,https://locations.wafflehouse.com/charlotte-nc-449/,true
Waffle House,3309 Queen City Drive,Special,,Monday,01:00,05:00,,,,,low,.css-1s3j95h{width:100vw;min-width:none;height:91vh;overflow:scroll;background:#f7f7f7;padding-left:12.5px;padding-right:12.5px;padding-bottom:20px;}@media screen and (min-width: 425px){.css-1s3j95h{width:100vw;min-width:none;}}@media scree,https://locations.wafflehouse.com/charlotte-nc-449/,true
Waffle House,,Special,,Monday,00:00,05:00,,,,,low,":host,:root,[data-theme]{--chakra-ring-inset:var(--chakra-empty,/*!*/ /*!*/);--chakra-ring-offset-width:0px;--chakra-ring-offset-color:#fff;--chakra-ring-color:rgba(66, 153, 225, 0.6);--chakra-ring-offset-shadow:0 0 #0000;--chakra-ring-shad",https://locations.wafflehouse.com/charlotte-nc-2043/,true
Waffle House,,Special,,Monday,01:00,05:00,,,,,low,.css-8atqhb{width:100%;}.css-47dblg{outline:2px solid transparent;outline-offset:2px;padding:0px;}.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms,https://locations.wafflehouse.com/charlotte-nc-2043/,true
Waffle House,,Special,,Monday,01:00,05:00,,,,,low,.css-47dblg{outline:2px solid transparent;outline-offset:2px;padding:0px;}.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align,https://locations.wafflehouse.com/charlotte-nc-2043/,true
Waffle House,,Special,,Monday,01:00,05:00,,,,,low,.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;-webkit-flex-direction:row;-ms-flex-direction:row;flex-direc,https://locations.wafflehouse.com/charlotte-nc-2043/,true
Waffle House,,Special,,Monday,01:00,05:00,,,,,low,.css-1s3j95h{width:100vw;min-width:none;height:91vh;overflow:scroll;background:#f7f7f7;padding-left:12.5px;padding-right:12.5px;padding-bottom:20px;}@media screen and (min-width: 425px){.css-1s3j95h{width:100vw;min-width:none;}}@media scree,https://locations.wafflehouse.com/charlotte-nc-2043/,true
Waffle House,4739 South Boulevard,Special,,Monday,00:00,05:00,,,,,low,":host,:root,[data-theme]{--chakra-ring-inset:var(--chakra-empty,/*!*/ /*!*/);--chakra-ring-offset-width:0px;--chakra-ring-offset-color:#fff;--chakra-ring-color:rgba(66, 153, 225, 0.6);--chakra-ring-offset-shadow:0 0 #0000;--chakra-ring-shad",https://locations.wafflehouse.com/charlotte-nc-61/,true
Waffle House,4739 South Boulevard,Special,,Monday,01:00,05:00,,,,,low,.css-8atqhb{width:100%;}.css-47dblg{outline:2px solid transparent;outline-offset:2px;padding:0px;}.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms,https://locations.wafflehouse.com/charlotte-nc-61/,true
Waffle House,4739 South Boulevard,Special,,Monday,01:00,05:00,,,,,low,.css-47dblg{outline:2px solid transparent;outline-offset:2px;padding:0px;}.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align,https://locations.wafflehouse.com/charlotte-nc-61/,true
Waffle House,4739 South Boulevard,Special,,Monday,01:00,05:00,,,,,low,.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;-webkit-flex-direction:row;-ms-flex-direction:row;flex-direc,https://locations.wafflehouse.com/charlotte-nc-61/,true
Waffle House,4739 South Boulevard,Special,,Monday,01:00,05:00,,,,,low,.css-1s3j95h{width:100vw;min-width:none;height:91vh;overflow:scroll;background:#f7f7f7;padding-left:12.5px;padding-right:12.5px;padding-bottom:20px;}@media screen and (min-width: 425px){.css-1s3j95h{width:100vw;min-width:none;}}@media scree,https://locations.wafflehouse.com/charlotte-nc-61/,true
Waffle House,103 Stetson Drive,Special,,Monday,00:00,05:00,,,,,low,":host,:root,[data-theme]{--chakra-ring-inset:var(--chakra-empty,/*!*/ /*!*/);--chakra-ring-offset-width:0px;--chakra-ring-offset-color:#fff;--chakra-ring-color:rgba(66, 153, 225, 0.6);--chakra-ring-offset-shadow:0 0 #0000;--chakra-ring-shad",https://locations.wafflehouse.com/charlotte-nc-337/,true
Waffle House,103 Stetson Drive,Special,,Monday,01:00,05:00,,,,,low,.css-8atqhb{width:100%;}.css-47dblg{outline:2px solid transparent;outline-offset:2px;padding:0px;}.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms,https://locations.wafflehouse.com/charlotte-nc-337/,true
Waffle House,103 Stetson Drive,Special,,Monday,01:00,05:00,,,,,low,.css-47dblg{outline:2px solid transparent;outline-offset:2px;padding:0px;}.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align,https://locations.wafflehouse.com/charlotte-nc-337/,true
Waffle House,103 Stetson Drive,Special,,Monday,01:00,05:00,,,,,low,.css-1igwmid{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;-webkit-flex-direction:row;-ms-flex-direction:row;flex-direc,https://locations.wafflehouse.com/charlotte-nc-337/,true
Waffle House,103 Stetson Drive,Special,,Monday,01:00,05:00,,,,,low,.css-1s3j95h{width:100vw;min-width:none;height:91vh;overflow:scroll;background:#f7f7f7;padding-left:12.5px;padding-right:12.5px;padding-bottom:20px;}@media screen and (min-width: 425px){.css-1s3j95h{width:100vw;min-width:none;}}@media scree,https://locations.wafflehouse.com/charlotte-nc-337/,true
Wendy's,16055 Johnston Road,Special,,Tuesday,03:00,02:00,5,USD,,tacos;burgers;bbq,medium,"Wendy's Hunters Crossing in Charlotte, NC Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AMVisit Us Today!Get DirectionsContact16055 Johnston Road Charlotte, NC 28277 USMa",https://locations.wendys.com/united-states/nc/charlotte/16055-johnston-road,true
Wendy's,16055 Johnston Road,Special,,,03:00,02:00,,,,,low,"Contact16055 Johnston Road Charlotte, NC 28277 USMain Number(704) 579-8382(704) 579-8382Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateR",https://locations.wendys.com/united-states/nc/charlotte/16055-johnston-road,true
Wendy's,16055 Johnston Road,Special,,,03:00,02:00,,,,,low,"Contact16055 Johnston Road Charlotte, NC 28277 USMain Number(704) 579-8382(704) 579-8382Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateR",https://locations.wendys.com/united-states/nc/charlotte/16055-johnston-road,true
Wendy's,16055 Johnston Road,Special,,,03:00,02:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 2:00 AMTuesday6:30 AM - 2:00 AMWednesday6:30 AM - 2:00 AMThursday6:30 AM - 2:00 AMFriday6:30 AM - 2:00 AMSaturday6:30 AM - 2:00 AMSunday6:30 AM - 2:00 AM Breakfast ends at 6:30 AM Breakfas,https://locations.wendys.com/united-states/nc/charlotte/16055-johnston-road,true
Wendy's,16055 Johnston Road,Special,,,03:00,02:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 2:00 AMTuesday6:30 AM - 2:00 AMWednesday6:30 AM - 2:00 AMThursday6:30 AM - 2:00 AMFriday6:30 AM - 2:00 AMSaturday6:30 AM - 2:00 AMSunday6:30 AM - 2:00 AM Breakfast ends at 6:30 AM Breakfas,https://locations.wendys.com/united-states/nc/charlotte/16055-johnston-road,true
Wendy's,1801 Sardis Road North,Special,,Tuesday,03:00,02:00,5,USD,,tacos;burgers;bbq,medium,"Wendy's Sardis Road 29 in Charlotte, NC Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AMVisit Us Today!Get DirectionsContact1801 N. Sardis Road Charlotte, NC 28270 USMain",https://locations.wendys.com/united-states/nc/charlotte/1801-n-sardis-road,true
Wendy's,1801 Sardis Road North,Special,,,03:00,02:00,,,,,low,"Contact1801 N. Sardis Road Charlotte, NC 28270 USMain Number(704) 517-7876(704) 517-7876Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateR",https://locations.wendys.com/united-states/nc/charlotte/1801-n-sardis-road,true
Wendy's,1801 Sardis Road North,Special,,,03:00,02:00,,,,,low,"Contact1801 N. Sardis Road Charlotte, NC 28270 USMain Number(704) 517-7876(704) 517-7876Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateR",https://locations.wendys.com/united-states/nc/charlotte/1801-n-sardis-road,true
Wendy's,1801 Sardis Road North,Special,,,03:00,02:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 2:00 AMTuesday6:30 AM - 2:00 AMWednesday6:30 AM - 2:00 AMThursday6:30 AM - 2:00 AMFriday6:30 AM - 3:00 AMSaturday6:30 AM - 3:00 AMSunday6:30 AM - 2:00 AM Breakfast ends at 6:30 AM Breakfas,https://locations.wendys.com/united-states/nc/charlotte/1801-n-sardis-road,true
Wendy's,1801 Sardis Road North,Special,,,03:00,02:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 2:00 AMTuesday6:30 AM - 2:00 AMWednesday6:30 AM - 2:00 AMThursday6:30 AM - 2:00 AMFriday6:30 AM - 3:00 AMSaturday6:30 AM - 3:00 AMSunday6:30 AM - 2:00 AM Breakfast ends at 6:30 AM Breakfas,https://locations.wendys.com/united-states/nc/charlotte/1801-n-sardis-road,true
Wendy's,5801 North Sharon Amity Road,Special,,Tuesday,03:00,02:00,5,USD,,tacos;burgers;bbq,medium,"Wendy's Sharon-Amity 27 in Charlotte, NC Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AMVisit Us Today!Get DirectionsContact5801 N. Sharon-Amity Rd Charlotte, NC 28215 U",https://locations.wendys.com/united-states/nc/charlotte/5801-n-sharon-amity-rd,true
Wendy's,5801 North Sharon Amity Road,Special,,,03:00,02:00,,,,,low,"Contact5801 N. Sharon-Amity Rd Charlotte, NC 28215 USMain Number(704) 420-0675(704) 420-0675Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateOpen L",https://locations.wendys.com/united-states/nc/charlotte/5801-n-sharon-amity-rd,true
Wendy's,5801 North Sharon Amity Road,Special,,,03:00,02:00,,,,,low,"Contact5801 N. Sharon-Amity Rd Charlotte, NC 28215 USMain Number(704) 420-0675(704) 420-0675Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateOpen L",https://locations.wendys.com/united-states/nc/charlotte/5801-n-sharon-amity-rd,true
Wendy's,5801 North Sharon Amity Road,Special,,,03:00,02:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 2:00 AMTuesday6:30 AM - 2:00 AMWednesday6:30 AM - 2:00 AMThursday6:30 AM - 2:00 AMFriday6:30 AM - 2:00 AMSaturday6:30 AM - 2:00 AMSunday6:30 AM - 2:00 AM Breakfast ends at 6:30 AM Breakfas,https://locations.wendys.com/united-states/nc/charlotte/5801-n-sharon-amity-rd,true
Wendy's,5801 North Sharon Amity Road,Special,,,03:00,02:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 2:00 AMTuesday6:30 AM - 2:00 AMWednesday6:30 AM - 2:00 AMThursday6:30 AM - 2:00 AMFriday6:30 AM - 2:00 AMSaturday6:30 AM - 2:00 AMSunday6:30 AM - 2:00 AM Breakfast ends at 6:30 AM Breakfas,https://locations.wendys.com/united-states/nc/charlotte/5801-n-sharon-amity-rd,true
Wendy's,7900 Arrowridge Road,Special,,Tuesday,03:00,02:00,5,USD,,tacos;burgers;bbq,medium,"Wendy's Arrowood in Charlotte, NC Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AMVisit Us Today!Get DirectionsContact7900 Arrowridge Road Charlotte, NC 28273 USMain Numb",https://locations.wendys.com/united-states/nc/charlotte/7900-arrowridge-road,true
Wendy's,7900 Arrowridge Road,Special,,,03:00,02:00,,,,,low,"Contact7900 Arrowridge Road Charlotte, NC 28273 USMain Number(704) 614-5408(704) 614-5408Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateRestauran",https://locations.wendys.com/united-states/nc/charlotte/7900-arrowridge-road,true
Wendy's,7900 Arrowridge Road,Special,,,03:00,02:00,,,,,low,"Contact7900 Arrowridge Road Charlotte, NC 28273 USMain Number(704) 614-5408(704) 614-5408Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateRestauran",https://locations.wendys.com/united-states/nc/charlotte/7900-arrowridge-road,true
Wendy's,7900 Arrowridge Road,Special,,,03:00,02:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 2:00 AMTuesday6:30 AM - 10:00 PMWednesday6:30 AM - 2:00 AMThursday6:30 AM - 2:00 AMFriday6:30 AM - 2:00 AMSaturday6:30 AM - 2:00 AMSunday6:30 AM - 2:00 AM Breakfast ends at 6:30 AM Breakfa,https://locations.wendys.com/united-states/nc/charlotte/7900-arrowridge-road,true
Wendy's,7900 Arrowridge Road,Special,,,03:00,02:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 2:00 AMTuesday6:30 AM - 10:00 PMWednesday6:30 AM - 2:00 AMThursday6:30 AM - 2:00 AMFriday6:30 AM - 2:00 AMSaturday6:30 AM - 2:00 AMSunday6:30 AM - 2:00 AM Breakfast ends at 6:30 AM Breakfa,https://locations.wendys.com/united-states/nc/charlotte/7900-arrowridge-road,true
Wendy's,6500 Albemarle Road,Special,,Tuesday,03:00,03:00,5,USD,,tacos;burgers;bbq,medium,"Wendy's Albemarle Rd in Charlotte, NC Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AMVisit Us Today!Get DirectionsContact6500 Albemarle Rd Charlotte, NC 28212 USMain Num",https://locations.wendys.com/united-states/nc/charlotte/6500-albemarle-rd,true
Wendy's,6500 Albemarle Road,Special,,,03:00,03:00,,,,,low,"Contact6500 Albemarle Rd Charlotte, NC 28212 USMain Number(704) 516-0975(704) 516-0975Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateRes",https://locations.wendys.com/united-states/nc/charlotte/6500-albemarle-rd,true
Wendy's,6500 Albemarle Road,Special,,,03:00,03:00,,,,,low,"Contact6500 Albemarle Rd Charlotte, NC 28212 USMain Number(704) 516-0975(704) 516-0975Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateRes",https://locations.wendys.com/united-states/nc/charlotte/6500-albemarle-rd,true
Wendy's,6500 Albemarle Road,Special,,,03:00,03:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 3:00 AMTuesday6:30 AM - 3:00 AMWednesday6:30 AM - 3:00 AMThursday6:30 AM - 3:00 AMFriday6:30 AM - 3:00 AMSaturday6:30 AM - 3:00 AMSunday6:30 AM - 3:00 AM Breakfast ends at 6:30 AM Breakfas,https://locations.wendys.com/united-states/nc/charlotte/6500-albemarle-rd,true
Wendy's,6500 Albemarle Road,Special,,,03:00,03:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 3:00 AMTuesday6:30 AM - 3:00 AMWednesday6:30 AM - 3:00 AMThursday6:30 AM - 3:00 AMFriday6:30 AM - 3:00 AMSaturday6:30 AM - 3:00 AMSunday6:30 AM - 3:00 AM Breakfast ends at 6:30 AM Breakfas,https://locations.wendys.com/united-states/nc/charlotte/6500-albemarle-rd,true
Wendy's,2933 Eastway Drive,Special,,Tuesday,04:00,06:00,5,USD,,tacos;burgers;bbq,medium,"Wendy's Eastway #17 in Charlotte, NC Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AMVisit Us Today!Get DirectionsContact2933 Eastway Drive Charlotte, NC 28205 USMain Num",https://locations.wendys.com/united-states/nc/charlotte/2933-eastway-drive,true
Wendy's,2933 Eastway Drive,Special,,,04:00,06:00,,,,,low,"Contact2933 Eastway Drive Charlotte, NC 28205 USMain Number(704) 420-0622(704) 420-0622Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateRe",https://locations.wendys.com/united-states/nc/charlotte/2933-eastway-drive,true
Wendy's,2933 Eastway Drive,Special,,,04:00,06:00,,,,,low,"Contact2933 Eastway Drive Charlotte, NC 28205 USMain Number(704) 420-0622(704) 420-0622Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentWi-FiOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateOpen LateRe",https://locations.wendys.com/united-states/nc/charlotte/2933-eastway-drive,true
Wendy's,2933 Eastway Drive,Special,,,03:00,02:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 2:00 AMTuesday6:30 AM - 2:00 AMWednesday6:30 AM - 2:00 AMThursday6:30 AM - 2:00 AMFriday6:30 AM - 2:00 AMSaturday6:30 AM - 2:00 AMSunday6:30 AM - 2:00 AM Breakfast ends at 6:30 AM Breakfas,https://locations.wendys.com/united-states/nc/charlotte/2933-eastway-drive,true
Wendy's,2933 Eastway Drive,Special,,,03:00,02:00,,,,,low,Restaurant HoursDay of the WeekHoursMonday6:30 AM - 2:00 AMTuesday6:30 AM - 2:00 AMWednesday6:30 AM - 2:00 AMThursday6:30 AM - 2:00 AMFriday6:30 AM - 2:00 AMSaturday6:30 AM - 2:00 AMSunday6:30 AM - 2:00 AM Breakfast ends at 6:30 AM Breakfas,https://locations.wendys.com/united-states/nc/charlotte/2933-eastway-drive,true
Wendy's,8720 Rachel Freeman Way,Special,,Tuesday,03:00,02:00,,,,tacos;burgers,medium,"Wendy's Berewick in Charlotte, NC Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AM Opens At 6:30 AMVisit Us Today!Get DirectionsContact8720 Rachel Freeman Way Charlotte, NC 28278 USMain N",https://locations.wendys.com/united-states/nc/charlotte/8720-rachel-freeman-way,true
